x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,label
25,19,5,447,2203,55,372,169,1265,1265,0.3875,-0.1102,43459,3128,11993,783,278,127,0
123,5,20,803,2209,287,2160,187,1288,1288,0.1422,0,43720,4012,16354,587,172,89,0
212,27,35,375,2285,292,2229,386,1024,1024,0,0,39932,3458,16498,12,4,4,0
51,2,12,2184,2381,167,860,7,951,951,0,0,38590,3133,8037,4965,713,53,0
3,0,2,1830,2434,9,4,0,1391,1391,0,0,45053,3200,945,0,0,0,0
0,0,1,2320,3261,41,6,0,278,278,0,0,20285,3200,11553,0,0,0,0
730,52,2142,90394,98012,22820,7422,547,1158,1170,7.428,-18.5919,42360,3035,6683,3645,504,2,0
321,56,148,1917,1921,98412,1536,398,1113,1111,4.3933,-1.509,41474,2811,13339,384,134,101,0
51,1,30,1050,1994,88,170,13,1283,1283,0.4662,0,43653,2995,12888,1627,638,50,0
20,12,6,1535,2091,18,123,82,2781,2781,1.5859,-0.3645,58808,2113,4364,360,354,1,0
264,10,146,2430,2200,399,691,51,3899,3899,6.7281,-0.0493,64456,4205,14408,695,256,142,0
2,0,3,1840,2430,8,16,0,2367,2367,0,0,55552,3211,4443,2796,11,11,0
3,0,0,2294,3303,1,13,0,1910,1910,0,0,51269,3206,16777,0,0,0,0
0,0,0,1382,1916,5,6,1,218,218,0,0,18539,3200,20191,0,0,0,0
57,9,10,1409,2043,83,593,120,499,499,0.4936,0,27489,2125,8240,52,23,13,0
302,8,392,3381,2045,4406,3347,70,1725,1723,2.2627,0,49308,4131,14464,3729,575,138,0
1024,125,179,5069,2097,296,2169,475,2675,2673,2.3766,-0.4405,57854,3224,10032,222,83,70,0
124,284,27,3097,2288,588,2074,4851,979,981,12.1152,-13.8877,39139,4436,17887,725,285,151,0
1133,109,525,2058,2534,2008,4347,394,2282,2282,0,0,54525,3120,18489,889,306,185,0
122,2,24,1327,2720,166,755,22,956,956,0,0,38696,1990,10012,908,321,167,0
33,1,54,2733,3162,602,219,25,713,713,0,0,33648,3120,10041,311,95,17,0
621,164,333,3735,3493,2101,3609,1894,1600,1600,0.1067,-0.0677,47439,4880,17314,439,144,77,0
17,0,1200,3289,4500,2708,59,0,983,983,0,0,39151,3155,4778,0,0,0,0
0,0,0,4442,5429,26,16,1,106,106,0,0,15121,3223,1353,9,3,3,0
1,0,6,7871,5486,861,568,10,62,62,0,0,12774,3246,10636,15,7,4,0
283,196,89,12478,5585,456,1458,594,2139,2139,4.2708,-5.2394,53080,2732,10106,656,172,60,0
15,0,65,5028,5829,146,41,0,2964,2964,0,0,60048,3243,9645,107,25,17,0
1,0,2,4341,6090,32,23,0,978,978,0,0,39081,3200,8498,0,0,0,0
11,0,4,6148,7305,22,29,0,3664,3664,0,0,63597,3223,15232,30,9,9,0
20,0,4,6249,7923,19,94,1,1627,1627,0,0,47762,3178,4816,278,78,11,0
9,0,60,5860,8796,596,73,1,649,649,0,0,32149,3199,6903,18,1,1,0
55,5,12,27090,10539,869,3713,129,212,212,0,0,18285,3219,11521,2434,171,4,0
0,0,1,7951,10767,19,18,0,217,217,0,0,18422,3200,252,0,0,0,0
29,9,8,13744,15067,204,465,83,424,424,2.9522,0,25253,3221,11296,51,19,10,0
178,18,444,33313,34497,5748,1907,434,504,511,1.1731,-11.1693,27920,3164,17248,18,6,6,0
213,8,76,41731,34673,1641,2603,127,446,446,0.6594,0,25889,3075,13933,1361,443,126,0
303,79,334,159198,170761,1527,1243,379,1544,1551,18.7672,-9.3024,46970,3177,10888,404,41,32,0
101,4,177,6157,2128,998,518,67,1356,1356,1.8647,-0.6596,44537,3031,15131,110,37,31,0
1546,9,2145,11008,2315,6678,3354,68,612,612,0.5634,0,30923,3143,13418,166,38,16,0
108,106,35,1927,2595,85,482,220,1351,1368,3.5471,-4.11,44687,1620,8619,637,222,121,0
1823,255,157,19348,2713,14377,133582,5421,372,372,0,0,23381,2868,13430,47,40,6,0
20,31,10,1299,2899,374,1323,1526,663,662,1.0053,-1.392,32381,4232,11156,133,56,21,0
3324,118,563,66320,11286,9546,42415,1028,864,864,0,0,37033,2787,10178,209,69,13,0
1044,32,517,31490,30014,6461,13613,503,436,436,1.7224,-0.3611,25639,3078,11908,1487,462,158,0
724,119,38,6248,1953,158,4012,903,464,464,0,0,26502,1291,6215,116,49,37,0
385,286,57,2914,2101,556,2266,2261,1216,1204,13.7213,-3.571,42747,3632,17348,55,18,16,0
1,0,12,1973,2412,324,17,2,403,403,0,0,24306,3178,8824,0,0,0,0
0,0,0,1912,2748,1,3,1,2299,2299,0,0,54764,3200,2763,12,2,2,0
11,8,1,1057,3837,32,57,293,1256,1259,0,-1.2411,43338,3436,12068,2402,925,239,0
9,0,0,470,1960,37,111,4,365,365,0.1337,0,23078,1569,6613,2333,624,36,0
14,0,17,3647,1981,389,329,7,446,446,0,0,25827,3163,12749,1355,221,9,0
69,179,43,1718,2125,142,236,411,1340,1343,17.0728,-14.9009,44238,1268,8170,253,88,35,0
153,73,40,1099,3921,296,1544,514,1054,1063,4.8722,-4.0222,40641,2608,13054,984,406,227,0
87,141,27,4078,4797,322,1633,1443,353,325,18.2454,-5.1301,21702,1269,6408,9,3,2,0
6,0,36,4121,5092,376,34,0,884,884,0,0,37403,3105,6090,0,0,0,0
7,0,3,5304,6070,8,19,0,1891,1891,0,0,50958,3205,5359,6940,1129,2,0
22,0,6,6959,7793,225,457,2,700,700,0,0,33291,2880,15526,2194,662,227,0
2,0,2,6328,8320,34,40,0,304,304,0,0,20898,3200,6749,0,0,0,0
56,0,108,9068,9399,156,93,0,3566,3566,0,0,63181,3193,11820,21,7,6,0
1,0,5,1621,1958,77,30,2,463,463,0,0,26454,3199,12963,0,0,0,0
1661,114,97,4444,2059,43320,169702,1242,910,910,0,0,37978,3237,18067,259,107,58,0
433,219,57,1336,2075,604,6100,1815,1695,1692,9.5321,-5.0573,48821,4624,21162,861,329,50,0
18,4,13,5240,2129,768,228,18,434,434,1.2858,0,25586,3224,7873,78,21,11,0
0,0,2,2249,2973,7,2,0,700,700,0,0,33265,3200,2913,0,0,0,0
40,0,96,4638,3675,905,300,45,758,758,0,0,34657,3216,3204,582,91,50,0
82,4,15,9898,9667,263,463,30,1702,1702,0.8759,0,49006,3048,7293,1579,540,15,0
845,96,104,989,2127,449,3738,326,2120,2120,0,0,52889,2744,13987,1359,451,345,0
365,81,188,1888,2264,685,1378,330,1164,1156,10.6783,-2.5884,42194,1715,8896,89,32,20,0
1361,146,193,10939,2347,6297,34524,1748,927,931,2.5882,-2.6272,38310,3242,15708,542,216,63,0
183,179,14,1330,2488,147,1380,1480,879,877,2.8234,-2.1495,37320,2861,13962,165,57,39,0
2,0,3,1984,2849,3,2,0,6041,6041,0,0,71145,3200,525,0,0,0,0
131,2,237,3541,2854,1617,858,12,1626,1626,0,0,47729,3001,17810,1980,679,26,0
7,0,1,4280,5423,25,70,1,689,689,0,0,33001,3041,14404,761,194,113,0
354,309,38,2875,1903,222,3209,3014,1727,1744,17.7684,-20.8958,49497,4261,17937,208,67,29,0
383,181,141,2091,1917,814,2480,1559,1648,1636,10.337,-3.4794,47913,4042,12104,611,159,57,0
4,1,24,1907,2036,136,69,22,740,740,0.5582,0,34287,3222,10982,26,11,7,0
3,0,1,1530,2203,21,84,1,376,376,0,0,23508,2871,5120,136,8,7,0
380,394,67,1030,2235,199,1687,1658,3047,3025,19.7701,-11.4731,60393,3902,13390,1018,336,101,0
0,0,3,1645,2296,9,1,0,1385,1385,0,0,45015,3200,3952,0,0,0,0
193,24,61,4885,2965,154,438,73,4875,4875,0,0,67398,3033,12687,3066,998,110,0
4,0,8,2713,3188,15,9,2,2494,2494,0,0,56700,3200,155,0,0,0,0
0,0,0,3100,4341,5,11,1,75,75,0,0,13384,3200,12489,0,0,0,0
14,2,20,4634,4687,78,104,17,3833,3833,0,0,64242,2940,8258,744,168,31,0
68,42,50,8296,5794,291,451,256,1181,1181,10.9337,-1.1835,42483,3217,15040,223,92,52,0
66,2,466,7838,9993,1081,186,6,2791,2791,1.0903,-0.5134,59032,3223,11067,1689,241,61,0
144,22,97,9263,10865,761,1127,193,1194,1192,0.6851,0,42648,3216,12770,618,222,48,0
738,146,146,877,1052,359,2249,597,1351,1352,5.892,-4.3921,44415,1809,9573,225,80,50,0
0,0,0,702,1481,33,2,0,260,260,0,0,19744,3200,3411,0,0,0,0
3,9,1,644,1577,105,62,373,261,261,1.5063,-0.3362,19848,3236,11567,8,4,3,0
152,18,12,478,1865,189,4250,198,770,770,0.3059,-1.9737,34853,3042,14092,210,83,49,0
132,23,31,616,1903,47,244,59,1519,1519,1.0712,-1.4589,46655,1213,6841,432,155,85,0
71,11,9,573,1937,38,271,22,1790,1790,0,-1.496,50078,1985,9408,465,172,93,0
18,1,10,1969,2039,23,44,2,2650,2650,0,0,57634,3200,18300,12,4,4,0
54,14,2,694,2069,210,1607,279,618,618,0.6913,-1.0692,31179,4520,15054,135,54,42,0
81,0,34,890,2163,155,817,70,728,728,0,0,34034,3174,12184,2275,357,77,0
10,0,25,3538,2474,83,19,1,2774,2774,0,0,58752,3230,10757,11,4,1,0
9,0,28,1871,2546,46,10,0,4110,4110,0,0,65088,3200,8003,0,0,0,0
166,0,34,8185,2584,156,615,8,2460,2460,0,0,56441,3092,2378,1300,39,11,0
644,16,242,3764,3508,543,1380,42,4155,4154,5.8772,0,65169,3905,13659,813,262,109,0
7,0,1,3700,5169,7,9,0,1311,1311,0,0,44001,3200,1507,0,0,0,0
34,1,17,9534,9968,79,107,7,2737,2737,0.6956,0,58378,3189,7220,1489,92,53,0
8,0,26,3499,0,268,82,0,924,924,0,0,38189,3047,15950,0,0,0,0
104,76,9,230,272,161,1263,995,1640,1631,8.177,-4.3098,47870,4077,17783,1718,851,49,0
167,3,28359,3538,377,36903,292,7,4081,4081,0.8451,-0.7622,64960,3244,8537,56,20,2,0
0,0,5,755,970,229,75,47,99,99,0,0,14737,3200,14415,7,3,3,0
24,5,5,1216,1166,141,291,97,517,517,0.3384,0,28066,2971,8530,2518,17,10,0
109,144,111,1479,1191,301,820,605,2359,2392,11.1032,-18.4536,55931,3186,14054,291,95,63,0
0,0,0,992,1501,12,3,0,526,526,0,0,28430,3200,6354,0,0,0,0
314,188,42,1538,1654,176,1225,812,1555,1550,16.8083,-13.0852,46967,1708,8926,805,292,159,0
176,65,15,447,394,40,825,400,1081,1079,1.3255,-2.8626,40991,1992,7971,593,210,91,0
3,0,16,523,429,28,18,1,1004,1004,0,0,39659,3200,12291,0,0,0,0
313,308,158,1956,1280,430,1037,994,2024,2000,37.5228,-17.0426,51999,2157,10828,164,54,46,0
98,125,13,168,1532,63,578,445,1599,1590,12.4981,-6.5135,47339,2384,9816,298,108,74,0
2,0,0,569,1650,20,3,0,12,12,0,0,8850,2913,4512,0,0,0,0
55,0,81,2200,1734,1055,363,5,1339,1339,0,0,44202,3200,5722,0,0,0,0
8,0,0,1048,1758,7,37,0,306,306,0,0,21031,3211,13881,5,2,2,0
121,0,379,9470,1791,1619,578,12,1877,1877,0,0,50897,3207,8123,0,0,0,0
276,59,40,1467,1814,184,1413,509,1496,1498,3.6587,-1.651,46399,3029,16043,962,359,144,0
5,0,4,1286,1829,11,7,0,3472,3472,0,0,62844,3200,1185,0,0,0,0
26,0,16,1667,1871,34,95,1,3466,3466,0,0,62796,3242,17389,849,299,3,0
431,140,347,3203,729,861,1184,602,3409,3388,8.741,-3.1064,62347,2502,13769,856,285,131,0
235,45,58,3617,775,757,2961,303,886,886,0.2764,0,37453,3145,9990,1402,368,22,0
146,74,35,667,905,188,1175,814,1646,1645,1.9288,-0.1378,48023,4227,15953,273,144,75,0
13,3,15,1383,1275,214,90,37,699,699,0.4189,-0.7115,33213,3234,17786,70,43,16,0
158,13,40,392,1296,100,506,61,2572,2568,2.9603,0,57291,2580,15210,1208,496,171,0
0,0,0,436,1604,13,5,0,96,96,0,0,14325,2828,7270,0,0,0,0
1,0,0,1115,1618,6,3,0,1381,1381,0,0,44929,3200,2667,0,0,0,0
193,30,18,1922,1758,176,1474,320,1870,1869,1.9133,-0.4852,50811,4514,19696,2167,776,408,0
2586,232,253,2943,1170,787,12613,1860,602,601,6.1947,-6.7639,30718,2389,7289,112,37,14,0
138,321,16,2083,1411,134,1334,2583,909,939,13.4105,-12.2557,38440,2843,9656,156,61,11,0
21,14,117,2341,134,701,325,99,652,652,0,0,32194,2221,9523,390,141,75,0
715,102,35,521,420,311,5006,949,585,585,0.8551,0,30216,2461,8797,104,35,14,0
18,86,2,1021,649,19,166,556,790,797,4.3437,-3.3924,35592,1898,9544,419,145,108,0
555,37,306,3753,770,4194,6381,407,719,717,2.0442,-0.3317,33784,2934,13698,316,94,20,0
25093,219,4586,7146,785,43292,216035,2724,801,803,1.4753,-0.6689,35727,3552,13232,135,74,24,0
381,5,172,1248,1087,493,1324,57,1255,1255,1.3905,0,43299,1219,6650,445,152,79,0
0,0,0,743,1287,3,0,0,4159,4159,0,0,65210,3202,10292,0,0,0,0
20,27,7,1001,1431,125,140,175,364,364,0.8295,-0.582,23034,1206,8031,0,0,0,0
0,0,0,898,1689,0,0,0,1649,1649,0,0,48121,2317,5245,553,212,136,0
4,0,11,2108,1836,1624,499,52,108,108,0,0,15299,2504,13768,390,135,28,0
43,12,38,3330,1854,336,700,117,955,955,0,0,38674,3176,12952,205,62,44,0
0,0,2,1504,1855,32,8,0,2091,2091,0,0,52614,3200,13978,0,0,0,0
134,283,22,2049,1874,78,408,932,1694,1685,24.0431,-8.224,48782,1994,9747,469,162,114,0
3,0,0,142,55,7,48,2,274,274,0,0,20167,1374,8654,0,0,0,0
217,96,48,389,206,163,688,305,1880,1869,8.2172,-4.7107,50814,2520,13918,280,100,65,0
41,0,228,5731,977,902,143,2,3274,3274,0.2939,0,61475,3228,12444,2778,996,6,0
160,14,12,523,1300,190,1520,189,417,417,1.7694,0,24731,1489,7960,66,26,19,0
0,0,0,449,1340,28,11,0,88,88,0,0,13849,3220,16515,0,0,0,0
17,0,32,582,1443,779,1534,0,70,70,0,0,13344,3220,1759,0,0,0,0
0,0,0,490,1577,10,3,0,1240,1240,0,0,43159,3200,10626,0,0,0,0
0,0,2,1408,1746,16,5,0,1273,1273,0,0,43529,3247,11398,25,9,2,0
0,0,0,156,1,19,2,0,36,36,0,0,11160,3200,9472,0,0,0,0
103,90,10,295,184,46,390,581,953,952,5.3798,-1.1978,38591,1488,7261,405,155,122,0
671,28,452,16445,502,4305,6245,366,759,759,0.8458,0,34691,2983,12493,270,18,5,0
28,5,7,97,615,84952,332,69,1659,1659,0,-0.1854,48332,2759,14959,188,66,46,0
53,134,5,598,931,37,406,1003,435,431,13.9935,-11.4945,25493,1315,6353,66,41,5,0
131,179,31,449,933,74,376,500,1957,1958,25.7582,-16.808,51668,1441,8016,299,104,63,0
619,92,53,842,1365,272,2808,845,847,854,1.6798,-2.108,36813,3572,15192,137,49,41,0
1229,245,495,4723,1479,923,2682,625,4998,4998,4.1578,-3.3527,67448,3308,15558,3128,1150,216,0
1,0,1,1019,1679,26,16,1,439,439,0,0,25657,3199,18605,0,0,0,0
33,5,11,891,1699,218,2015,83,709,709,0,0,33508,3255,17763,969,330,108,0
611,14,143,925,1880,331,1525,27,8075,8075,2.8037,-0.0451,77868,4184,18622,8741,3344,768,0
105,5,59,4684,396,823,1464,64,601,601,0,-0.2129,30708,3243,17203,0,0,0,0
123,121,3,400,571,141,2576,2419,529,548,4.3102,-5.6739,29239,4177,10549,29,10,9,0
92,32,28,303,776,198,490,82,1173,1170,2.0583,-0.3542,42362,1595,6484,45,20,12,0
0,0,8,1065,1157,230,11,1,737,737,0,0,34182,3186,7950,0,0,0,0
540,252,44,2821,1299,148,2259,1410,2993,3001,9.5413,-6.5857,60223,3770,14008,537,184,89,0
101,14,70,2898,1610,806,1486,72,462,462,0,0,26424,1371,7081,154,50,30,0
320,20,34,513,1629,117,1544,155,1103,1103,0.1146,0,41320,3216,15570,212,78,38,0
3,0,15,825,1645,20,7,0,5774,5774,0,0,71104,3200,5256,0,0,0,0
0,0,1,1319,1757,10,4,0,2009,2009,0,0,52067,3200,4156,0,0,0,0
26,1,9,1531,1778,66,163,11,1958,1958,0,0,51676,4206,14258,140,24,9,0
697,221,295,1327,1808,578,1707,609,1643,1643,2.5189,-1.2894,47953,1394,8489,230,77,42,0
55,3,12,690,1835,122,591,38,491,491,0,-0.1347,27369,1195,6993,797,245,127,0
2,0,5,1706,1878,235,22,2,627,627,0,0,31450,3147,11698,0,0,0,0
0,0,1,743,1414,11,0,0,1097,1097,0,0,41189,3200,6572,0,0,0,0
0,0,0,1177,1495,26,3,0,8,8,0,0,6524,3200,182,0,0,0,0
1,0,1,582,1651,5,5,0,571,571,0,0,29926,3200,7823,0,0,0,0
39,0,8,825,1695,19,67,2,9383,9383,0,0,82900,3221,9038,9503,49,7,0
59,34,14,340,1727,125,564,283,466,466,1.9815,-0.092,26504,1846,8729,129,67,19,0
32,2,158,1422,1734,451,108,2,2873,2873,0,0,59426,3200,10736,0,0,0,0
4,0,1,811,1738,5,18,4,1058,1058,0,-0.1426,40539,3212,9779,3,3,1,0
235,130,63,649,1823,104,660,391,2320,2325,0.7992,-3.6581,55074,2767,13700,137,57,44,0
0,0,309,929,1860,66348,92,4,59,59,0,0,12636,2898,6789,0,0,0,0
324,40,35,1869,1860,376,3203,825,763,763,0,0,34772,3073,13357,507,170,77,0
18,0,16,12274,2,158,66,2,2298,2298,0,0,54719,2928,9903,0,0,0,0
10,2,0,269,310,14,155,25,318,318,0,-0.4149,21450,1417,6909,106,44,13,0
104,27,9,422,322,530,1458,415,369,369,0.8375,-0.1411,23340,1479,8156,50,22,10,0
77,16,17,96,333,62,379,302,896,890,1.1518,-1.3149,37537,1593,9026,564,191,74,0
46,14,17,468,419,159,516,218,706,706,0,0,33421,2842,12250,109,42,11,0
31,1,2,271,860,79,921,77,297,297,0,0,20771,1399,4190,13,8,5,0
140,5,68,12425,1501,938,1618,108,717,717,1.9539,0,33758,3125,13948,195,55,30,0
0,0,0,372,1578,5,1,0,256,256,0,0,19583,3194,3380,0,0,0,0
222,87,22,587,1693,287,1884,683,1261,1261,0.0467,-0.094,43391,3176,14899,462,178,84,0
38,21,7,568,346,136,603,184,582,578,3.1839,-0.5471,30053,2158,10158,131,50,34,0
24,1,12,513,1116,34,86,3,1325,1325,0,0,44092,1547,7440,53,18,16,0
0,0,0,921,1433,13,1,0,1382,1382,0,0,44954,3200,361,0,0,0,0
0,0,0,638,1557,25,30,0,9,9,0,0,8484,3200,1547,0,0,0,0
2,0,3,941,1601,3,2,0,4303,4303,0,0,65948,3200,10075,0,0,0,0
754,39,211,2033,1781,512,1870,148,2261,2261,0,0,54308,2599,7469,2218,789,292,0
4,0,1,1331,1793,4,5,0,2850,2850,0,0,59314,3200,4411,0,0,0,0
0,0,2,1261,1799,91,58,2,153,153,0,0,16612,3221,9931,0,0,0,0
2,0,5,1338,1844,77,23,2,1122,1122,0,0,41639,3244,9928,512,166,2,0
398,225,71,1518,1845,624,3194,1087,1353,1363,4.9723,-5.7272,44651,2778,15661,276,93,74,0
448,34,98,14413,296,739,5947,418,1511,1510,5.3904,-0.242,46533,2796,10513,1989,678,55,0
38,2,6,698,400,146,488,51,1414,1414,0,0,45278,3047,11262,2647,1170,69,0
65,11,18,595,825,77028,439,126,1268,1268,0.4229,0,43492,3470,14999,0,0,0,0
21,6,15,1494,851,509,631,160,282,283,2.9618,-0.4399,20499,3051,13478,187,52,27,0
40,76,8,561,1265,114,272,553,413,417,2.4446,-2.608,24676,1823,9171,132,46,24,0
0,0,0,886,1665,44,5,0,66,66,0,0,13060,3200,2082,0,0,0,0
0,0,0,1508,1711,25,3,0,335,335,0,0,22147,3200,2811,0,0,0,0
8,0,3,1041,244,51,106,0,703,703,0,0,33325,2749,12697,6968,2461,22,0
56,0,9,17424,456,297,1288,16,363,363,0,0,22990,3227,12177,647,126,8,0
0,0,0,436,705,3,2,0,673,673,0,0,32593,3200,1482,0,0,0,0
253,63,32,772,1059,431,2471,780,910,910,3.3528,-2.9711,37968,3629,17531,146,55,42,0
10,0,18,962,1144,254,102,0,436,436,0,0,25620,3197,6087,0,0,0,0
0,0,2,2039,0,49,38,1,148,148,0,0,16577,3210,11329,0,0,0,0
0,0,1,60,293,2,0,0,883,883,0,0,37363,2759,7988,0,0,0,0
75,20,39,3452,1716,318,922,902,626,629,3.1917,-1.1584,31535,2170,9063,364,127,21,0
0,0,0,314,1744,6,6,0,386,386,0,0,23763,3200,704,0,0,0,0
2,1,0,1423,1755,3,4,3,1813,1813,0.3633,0,50331,3249,2331,0,0,0,0
12,5,5,2970,1843,147,155,76,572,572,0,0,29947,3165,16579,111,41,27,0
359,95,48,1558,51,375,2521,1021,1262,1253,9.7725,-1.9442,43293,4068,16762,439,137,68,0
394,315,56,1617,447,177,1993,1400,2313,2307,5.2996,-2.9542,54884,3396,15219,1365,521,172,0
1986,307,107,2053,895,2281,27673,4258,711,699,4.7915,-1.4459,33245,3603,14373,9,4,4,0
1979,305,196,6207,1216,2394,18230,3027,1333,1359,11.6755,-18.781,44588,4822,21244,1092,383,54,0
9,0,3,1123,1278,16,53,0,1294,1294,0,0,43782,3200,4247,0,0,0,0
466,28,285,1226,1317,606,1264,190,1876,1876,0.2684,0,50883,3040,4466,1143,401,257,0
115,128,30,252,1404,145,828,612,709,722,8.1106,-10.2351,33907,1493,6494,126,61,31,0
536,92,79,5850,1422,811,5495,1088,1056,1066,4.1191,-4.6347,40704,4055,17108,493,174,31,0
586,470,101,2488,1601,768,4530,4131,1480,1502,12.5783,-17.7503,46424,4567,17611,590,200,120,0
4,0,13,673,1612,14,4,0,6524,6524,0,0,73394,3200,532,0,0,0,0
2,0,6,544,1629,43,11,0,777,777,0,0,35027,3200,22007,0,0,0,0
4,0,4,1244,1633,71,13,0,336,336,0,0,22153,2594,11505,0,0,0,0
4,0,38,1321,1709,100,10,0,1729,1729,0,0,49350,3231,1108,0,0,0,0
91,8,23,1744,1801,514,1139,118,385,385,0,0,23714,2217,10995,1494,528,7,0
240,69,237,292,346,363,891,224,1527,1532,8.2163,-6.0802,46843,1987,12023,273,101,64,0
49,159,18,2463,400,150,370,676,984,999,10.5713,-7.4319,39407,1360,8380,192,68,45,0
30,1,14,1921,556,161,337,21,557,557,0.3439,0,29438,1598,6510,1453,358,24,0
308,83,74,2965,1250,308,2646,466,1535,1536,11.4663,-8.6903,46863,3149,15385,149,61,43,0
0,0,0,884,1589,21,6,1,43,43,0,0,11408,3039,2400,0,0,0,0
140,66,40,266,128,218,1204,1125,830,828,4.0166,-1.4047,36236,3749,13335,0,0,0,0
0,0,0,335,472,6,2,0,105,105,0,0,15028,2945,9048,0,0,0,0
3229,229,646,5190,622,970,8822,1447,1033,1033,0.4339,-0.6837,40162,2348,9827,81,29,23,0
76,4,25,1169,997,282,831,62,592,592,1.9041,-0.204,30444,1398,7424,290,99,76,0
91,31,11,746,1205,58,522,177,1110,1106,1.6384,-0.48,41424,1589,9743,541,180,89,0
172,17,77,812,1246,262,722,92,1198,1193,2.6702,0,42655,1323,8776,990,345,216,0
211,25,94,1232,1324,389,785,114,1957,1956,1.0316,0,51626,1735,6593,1851,504,30,0
3,0,2,1119,1422,10,37,1,1945,1945,0,0,51463,3237,2785,155,10,10,0
0,0,0,1031,1595,20,0,0,353,353,0,0,22750,3200,313,0,0,0,0
0,0,1,436,1610,2,1,0,6366,6366,0,0,71809,3197,365,0,0,0,0
80,35,24,1848,1733,216,548,320,772,771,0.4045,-0.4018,34902,1862,8679,545,207,78,0
103,4,2,690,1744,30,764,5,463,463,0,0,26475,1271,7499,131,51,31,0
2,0,1,1271,1789,21,14,0,317,317,0,0,21364,3230,19401,0,0,0,0
3,2,16,2161,1815,115,64,5,1292,1292,0,-0.9464,43764,3237,6456,5,2,2,0
1,0,3,438,1831,14,5,0,822,822,0,0,36126,3218,7882,3,1,1,0
618,213,124,5326,1833,1438,7778,1242,1896,1901,9.2258,-5.61,51083,2981,13041,1173,442,218,0
1,0,0,652,1838,1,4,0,2311,2311,0,0,54949,3201,134,0,0,0,0
0,0,0,40,140,3,4,0,1950,1950,0,0,51556,3190,5791,30,11,5,0
136,10,23,1106,385,436,2375,182,379,379,0,0,23646,3044,12342,137,35,27,0
188,78,17,661,788,362,6134,1686,682,695,3.5121,-5.721,33161,4606,16377,119,45,36,0
110,20,32,871,881,495,1081,262,956,939,11.0783,-2.265,38464,2057,10721,316,108,65,0
20,0,7,1509,1658,65,41,0,773,773,0,0,34946,3194,10955,0,0,0,0
6,0,6,831,1763,11,11,0,328,328,0,0,21748,3197,244,0,0,0,0
183,224,25,200,396,176,1060,1182,1824,1813,12.7033,-9.3505,50338,3331,14064,385,123,74,0
0,4,13,452,498,369,51,113,455,455,0,0,26190,2776,16855,31,11,8,0
84,190,72,1558,1457,448,775,1258,758,748,14.4806,-7.7085,34441,1535,8693,173,53,23,0
0,0,1,153,242,47,4,0,455,455,0,0,26165,3190,9393,0,0,0,0
261,7,64,530,358,390,2169,130,349,348,0.5396,0,22687,1680,8207,120,47,36,0
139,11,74,1136,584,35411,1902,211,1023,1023,1.519,-0.379,39917,3987,16063,3310,1216,30,0
357,728,33,648,780,104,1120,2763,2850,2846,24.6088,-23.0506,59299,4122,16144,347,123,79,0
127,15,26,885,1004,381,1954,288,416,417,2.1804,-0.1247,24704,1905,9279,119,33,27,0
0,0,4,1181,1643,50,25,0,119,119,0,0,15655,3200,16511,0,0,0,0
175,150,152,2641,1782,1095,1303,1005,945,896,33.5582,-6.8146,37628,1594,6770,380,132,77,0
37,4,9,1588,1838,121,289,80,395,394,1.5519,-0.4395,24026,1279,6816,446,93,35,0
375,245,69,2140,501,376,2621,2075,2597,2604,17.9066,-12.7225,57462,4402,19694,1271,441,105,0
334,126,28,733,525,108,2442,1494,983,994,5.6931,-7.5815,39319,3523,12159,125,49,27,0
1,0,7,678,1097,15,1,0,1332,1332,0,0,44129,3200,11867,0,0,0,0
38,3,16,2752,1628,501,813,77,400,400,0,0,24217,3186,12181,91,28,18,0
0,0,3,594,1651,13,5,0,546,546,0,0,29198,3200,10041,0,0,0,0
1,0,6,1628,1734,228,38,0,197,197,0,0,17758,3200,9925,0,0,0,0
57,21,11,17320,26,71,318,76,2016,2016,0.5882,0,52100,3202,6946,650,228,15,0
239,48,9,3769,862,231,3451,576,392,392,0,-0.3361,23917,1481,7766,213,81,52,0
70,0,16,759,1492,156,666,2,625,625,0.2554,0,31392,3206,16115,9,3,3,0
25,1,3,2488,1667,13,87,5,2372,2372,0,0,55625,3210,11617,323,76,38,0
108,19,6,453,1675,141,2078,206,568,570,1.565,-0.9509,29883,2367,11923,68,24,22,0
14,3,5,228,279,29,166,62,584,584,0,0,30133,1621,8165,518,164,58,0
340,140,134,3526,315,389,1358,619,2720,2697,10.5339,-8.2472,57977,4004,20925,1406,490,275,0
214,41,9,290,564,82,2185,421,831,830,0.9686,-1.2265,36331,2380,11045,237,89,66,0
10,8,15,2643,867,145,92,99,339,340,1.1775,-0.5118,22287,1279,7186,6,2,2,0
0,0,0,1330,1500,52,19,0,363,363,0,0,22983,3201,2693,0,0,0,0
26,11,60,2148,1511,309,436,208,771,771,0.2264,-0.0065,34894,3101,8692,0,0,0,0
0,0,1,1042,1577,10,3,0,1201,1201,0,0,42707,3200,2066,0,0,0,0
58,3,18,1800,1781,122,601,38,1750,1750,0.0734,-0.1142,49627,4216,16239,1427,257,121,0
6,39,3,644,1787,116,239,312,331,334,0.1771,-0.7774,22087,2827,9221,615,213,60,0
83,24,10,560,1835,828,335,258,297,298,0.4774,-0.2178,20776,1289,7416,35,21,12,0
